"Bolmaro, Leandro",530,-1.09,"Bolmaro, Leandro",UTA,22,14,4.9,0.4,0.00,.000,0.5,0.5,0.21,0.07,.150,1.4,.000,0.0,0.5,0.7,-2.51,-1.51,-2.21,-1.53,-1.93,-1.12,-0.69,-0.01,1.72
"Rollins, Ryan",531,-1.09,"Rollins, Ryan",GSW,20,12,5.2,1.9,0.25,.333,1.0,0.5,0.08,0.08,.350,1.7,1.000,0.5,1.3,0.8,-2.29,-1.27,-2.00,-1.53,-2.26,-1.10,-0.34,0.26,0.72
"Simonovic, Marko",532,-1.09,"Simonovic, Marko",CHI,23,7,2.8,0.9,0.14,.250,0.3,0.0,0.00,0.00,.286,1.0,.500,0.3,0.0,0.7,-2.45,-1.37,-2.30,-1.75,-2.47,-1.26,-0.30,-0.24,2.32
"Silva, Chris",533,-1.10,"Silva, Chris",DAL,26,1,3.0,2.0,0.00,.000,0.0,0.0,0.00,0.00,1.000,1.0,.000,0.0,1.0,2.0,-2.27,-1.51,-2.41,-1.75,-2.47,-1.26,0.69,-0.01,1.12
"Quinones, Lester",534,-1.10,"Quinones, Lester",GSW,22,4,4.5,2.5,0.50,.500,0.8,0.5,0.25,0.00,.400,1.3,.667,1.5,1.3,0.0,-2.20,-1.04,-2.10,-1.53,-1.84,-1.26,-0.17,-0.55,0.82
"Burton, Deonte",535,-1.15,"Burton, Deonte",SAC,31,2,3.2,0.0,0.00,.000,0.0,0.0,0.00,0.00,.000,1.0,.000,0.0,0.0,0.0,-2.58,-1.51,-2.41,-1.75,-2.47,-1.26,-0.70,-0.01,2.32
"Jackson, Frank",536,-1.16,"Jackson, Frank",UTA,24,1,5.1,0.0,0.00,.000,2.0,1.0,0.00,0.00,.000,3.0,.000,0.0,0.0,0.0,-2.58,-1.51,-1.59,-1.30,-2.47,-1.26,-2.07,-0.01,2.32
"Comanche, Chance",537,-1.18,"Comanche, Chance",POR,26,1,20.8,7.0,0.00,.000,3.0,0.0,0.00,1.00,.600,5.0,.250,4.0,0.0,0.0,-1.51,-1.51,-1.18,-1.75,-2.47,0.70,0.73,-5.99,2.32
"Williams, Alondes",538,-1.30,"Williams, Alondes",BKN,23,1,5.3,0.0,0.00,.000,1.0,0.0,0.00,0.00,.000,0.0,.000,0.0,2.0,1.0,-2.58,-1.51,-2.00,-1.75,-2.47,-1.26,-0.01,-0.01,-0.09
"Moneke, Chima",539,-1.36,"Moneke, Chima",SAC,27,2,4.0,1.0,0.00,.000,1.0,0.5,0.00,0.00,.500,1.0,.000,1.0,1.0,1.0,-2.43,-1.51,-2.00,-1.53,-2.47,-1.26,0.00,-2.18,1.12
